,Account Number,Transaction Date,Value,Current Balance
79,12111805,2023-01-31,0.0,890.99
469,12111805,2023-02-01,110.9,1001.89
3996,12111805,2023-02-03,-79.35,922.54
470,12111805,2023-02-06,128.91,1051.45
3997,12111805,2023-02-10,-185.21,866.24
3998,12111805,2023-02-11,-77.84,788.4
3999,12111805,2023-02-13,-202.54,585.86
4000,12111805,2023-02-14,-94.45,491.41
80,12172627,2023-01-31,0.0,550.41
2812,12172627,2023-02-02,137.03,687.4399999999999
5991,12172627,2023-02-05,-116.16,571.28
5992,12172627,2023-02-12,-76.51,494.77
81,12185627,2023-01-31,0.0,873.23
2228,12185627,2023-02-02,-30.52,842.71
4057,12185627,2023-02-03,225.89,1068.6
2229,12185627,2023-02-04,-50.19,1018.41
2230,12185627,2023-02-05,-80.67,937.74
4058,12185627,2023-02-10,206.97,1144.71
4059,12185627,2023-02-11,100.94,1245.65
4060,12185627,2023-02-11,193.89,1439.54
2231,12185627,2023-02-12,-72.94,1366.6
2232,12185627,2023-02-13,-91.8,1274.8
82,12198380,2023-01-31,0.0,445.46
4439,12198380,2023-02-03,145.97,591.43
4440,12198380,2023-02-04,134.24,725.6700000000001
6166,12198380,2023-02-05,-171.75,553.92
6167,12198380,2023-02-05,-144.38,409.53999999999996
4441,12198380,2023-02-05,100.05,509.59
6168,12198380,2023-02-07,-34.47,475.12
4442,12198380,2023-02-09,145.71,620.8299999999999
4443,12198380,2023-02-12,67.66,688.49
6169,12198380,2023-02-14,-85.37,603.12
83,12199229,2023-01-31,0.0,804.0
8418,12199229,2023-02-11,-31.4,772.6
8419,12199229,2023-02-11,-30.47,742.13
84,12233762,2023-01-31,0.0,386.05
6300,12233762,2023-02-05,-114.97,271.08000000000004
6301,12233762,2023-02-06,-102.35,168.73000000000002
6303,12233762,2023-02-07,-134.62,34.110000000000014
6302,12233762,2023-02-07,-110.05,-75.94
8297,12233762,2023-02-10,83.93,7.990000000000009
6304,12233762,2023-02-11,-370.4,-362.41
8298,12233762,2023-02-12,150.86,-211.5499999999999
6305,12233762,2023-02-14,-176.37,-387.92
85,12240007,2023-01-31,0.0,894.48
2557,12240007,2023-02-02,93.98,988.46
5105,12240007,2023-02-04,-2.44,986.02
5106,12240007,2023-02-05,-64.41,921.61
2558,12240007,2023-02-05,1748.6,2670.21
5107,12240007,2023-02-12,-127.13,2543.08
5108,12240007,2023-02-13,-562.4,1980.68
86,12241820,2023-01-31,0.0,207.29
87,12388837,2023-01-31,0.0,463.31
4612,12388837,2023-02-03,55.47,518.78
6422,12388837,2023-02-05,-183.42,335.36
4613,12388837,2023-02-07,65.45,400.81
4614,12388837,2023-02-13,111.37,512.1800000000001
4615,12388837,2023-02-14,87.61,599.79
88,12420291,2023-01-31,0.0,578.47
4508,12420291,2023-02-03,-1223.8,-645.3299999999999
4509,12420291,2023-02-08,-796.3,-1441.6299999999999
4510,12420291,2023-02-11,-105.46,-1547.09
4511,12420291,2023-02-12,-70.05,-1617.1399999999996
89,12423613,2023-01-31,0.0,459.18
3105,12423613,2023-02-02,-1805.5,-1346.32
5574,12423613,2023-02-04,95.13,-1251.1899999999998
5575,12423613,2023-02-14,73.71,-1177.48
90,12440230,2023-01-31,0.0,842.67
7550,12440230,2023-02-07,-197.12,645.55
7665,12440230,2023-02-07,16.27,661.8199999999999
7551,12440230,2023-02-14,-175.06,486.76
91,12493067,2023-01-31,0.0,404.61
4692,12493067,2023-02-03,86.49,491.1
4693,12493067,2023-02-06,114.74,605.84
7923,12493067,2023-02-08,-105.32,500.52
7924,12493067,2023-02-13,-93.04,407.48
4694,12493067,2023-02-14,44.96,452.44
92,12494185,2023-01-31,0.0,762.16
5792,12494185,2023-02-04,-97.26,664.9
5360,12494185,2023-02-04,71.39,736.29
5794,12494185,2023-02-07,-117.32,618.97
5793,12494185,2023-02-07,-97.29,521.68
93,12499656,2023-01-31,0.0,96.27
739,12499656,2023-02-01,75.09,171.36
738,12499656,2023-02-01,168.84,340.2
740,12499656,2023-02-02,140.57,480.77
4213,12499656,2023-02-03,-111.35,369.41999999999996
741,12499656,2023-02-05,147.75,517.17
4214,12499656,2023-02-06,-88.22,428.95
4215,12499656,2023-02-07,-38.62,390.33
742,12499656,2023-02-10,152.92,543.25
743,12499656,2023-02-13,98.34,641.5899999999999
4216,12499656,2023-02-14,-156.27,485.31999999999994
94,12560453,2023-01-31,0.0,85.03
1507,12560453,2023-02-01,147.6,232.63
1508,12560453,2023-02-05,71.33,303.96000000000004
1509,12560453,2023-02-05,152.02,455.98
7888,12560453,2023-02-08,-55.71,400.27
1510,12560453,2023-02-08,47.58,447.85
7889,12560453,2023-02-13,-49.05,398.79999999999995
95,12583269,2023-01-31,0.0,910.46
3495,12583269,2023-02-02,125.46,1035.92
4837,12583269,2023-02-03,-118.33,917.59
4838,12583269,2023-02-04,-129.11,788.48
3496,12583269,2023-02-05,80.89,869.37
3497,12583269,2023-02-14,63.34,932.71
96,12666385,2023-01-31,0.0,554.24
1548,12666385,2023-02-01,106.46,660.7
1549,12666385,2023-02-01,246.14,906.8399999999999
1550,12666385,2023-02-04,1593.8,2500.64
1551,12666385,2023-02-12,149.57,2650.21
97,12680102,2023-01-31,0.0,674.64
6663,12680102,2023-02-05,-41.65,632.99
7938,12680102,2023-02-08,603.0,1235.99
6664,12680102,2023-02-09,-97.29,1138.7
6665,12680102,2023-02-11,-1010.6,128.10000000000002
7939,12680102,2023-02-12,94.03,222.12999999999988
6666,12680102,2023-02-13,-851.7,-629.57
98,12725274,2023-01-31,0.0,26.19
1810,12725274,2023-02-01,167.85,194.04
1811,12725274,2023-02-04,125.11,319.15
6321,12725274,2023-02-05,-58.28,260.87
6322,12725274,2023-02-14,-162.9,97.96999999999997
1812,12725274,2023-02-14,412.8,510.77
99,12859818,2023-01-31,0.0,151.06
18,12859818,2023-02-01,89.22,240.28
3753,12859818,2023-02-03,-129.38,110.9
3755,12859818,2023-02-04,-110.3,0.6000000000000227
3754,12859818,2023-02-04,-81.01,-80.41
3756,12859818,2023-02-07,-106.24,-186.64999999999998
3757,12859818,2023-02-10,-131.38,-318.03
3758,12859818,2023-02-10,-36.91,-354.94
3759,12859818,2023-02-13,-203.37,-558.31
19,12859818,2023-02-14,24.89,-533.4200000000001
100,12899540,2023-01-31,0.0,957.2
456,12899540,2023-02-01,-83.35,873.85
5299,12899540,2023-02-04,125.25,999.1
457,12899540,2023-02-06,-78.47,920.6300000000001
5300,12899540,2023-02-06,159.04,1079.67
458,12899540,2023-02-10,-85.03,994.6400000000001
101,12964138,2023-01-31,0.0,557.04
1971,12964138,2023-02-01,-55.49,501.54999999999995
211,12964138,2023-02-01,101.62,603.17
212,12964138,2023-02-06,104.0,707.17
1972,12964138,2023-02-13,-357.3,349.86999999999995
102,12985543,2023-01-31,0.0,402.94
1717,12985543,2023-02-01,-140.27,262.66999999999996
1718,12985543,2023-02-07,-99.51,163.15999999999997
8100,12985543,2023-02-09,118.41,281.57
8101,12985543,2023-02-11,57.3,338.87
1719,12985543,2023-02-13,-62.13,276.74
103,13058003,2023-01-31,0.0,218.0
2499,13058003,2023-02-02,-35.9,182.1
2500,13058003,2023-02-09,-1246.4,-1064.3000000000002
2501,13058003,2023-02-11,-96.36,-1160.66
8619,13058003,2023-02-13,565.6,-595.0600000000002
104,13076932,2023-01-31,0.0,419.47
3549,13076932,2023-02-02,-125.46,294.01000000000005
3550,13076932,2023-02-08,-94.91,199.10000000000002
8465,13076932,2023-02-11,146.03,345.13000000000005
8466,13076932,2023-02-13,136.72,481.85
105,13117442,2023-01-31,0.0,799.69
2991,13117442,2023-02-02,-46.31,753.3800000000001
2992,13117442,2023-02-05,-164.35,589.0300000000001
6325,13117442,2023-02-05,59.8,648.83
6324,13117442,2023-02-05,101.84,750.6700000000001
2993,13117442,2023-02-08,-109.72,640.95
6326,13117442,2023-02-11,1828.9,2469.8500000000004
2994,13117442,2023-02-12,-132.28,2337.57
106,13167285,2023-01-31,0.0,301.93
1046,13167285,2023-02-01,-199.99,101.94
1047,13167285,2023-02-01,-3.89,98.05000000000001
1048,13167285,2023-02-03,-529.6,-431.55
4512,13167285,2023-02-03,139.6,-291.95
1049,13167285,2023-02-05,-21.67,-313.62000000000006
4513,13167285,2023-02-06,204.86,-108.75999999999999
1050,13167285,2023-02-07,-78.2,-186.95999999999998
1051,13167285,2023-02-09,-20.1,-207.06
1052,13167285,2023-02-13,-136.9,-343.96
1053,13167285,2023-02-13,-99.54,-443.50000000000006
4514,13167285,2023-02-14,38.92,-404.58
107,13176075,2023-01-31,0.0,67.3
5382,13176075,2023-02-04,127.96,195.26
7886,13176075,2023-02-08,-167.77,27.48999999999998
7887,13176075,2023-02-12,-149.27,-121.78000000000004
108,13182613,2023-01-31,0.0,384.42
6311,13182613,2023-02-05,220.0,604.4200000000001
6312,13182613,2023-02-06,63.49,667.9100000000001
7713,13182613,2023-02-08,-113.46,554.45
7714,13182613,2023-02-09,-79.45,475.0
6313,13182613,2023-02-09,55.88,530.88
109,13197335,2023-01-31,0.0,625.71
157,13197335,2023-02-01,85.83,711.5400000000001
156,13197335,2023-02-01,98.45,809.99
3471,13197335,2023-02-02,-93.5,716.49
158,13197335,2023-02-02,100.61,817.1
159,13197335,2023-02-08,79.86,896.96
160,13197335,2023-02-09,1043.8,1940.76
161,13197335,2023-02-10,1812.5,3753.26
3472,13197335,2023-02-11,-215.83,3537.43
110,13267945,2023-01-31,0.0,299.77
4908,13267945,2023-02-03,102.35,402.12
4909,13267945,2023-02-04,1080.2,1482.32
4910,13267945,2023-02-07,81.75,1564.07
4911,13267945,2023-02-08,154.6,1718.6699999999998
4912,13267945,2023-02-10,71.11,1789.78
111,13274987,2023-01-31,0.0,902.06
833,13274987,2023-02-01,-33.51,868.55
834,13274987,2023-02-03,-111.04,757.51
835,13274987,2023-02-03,-53.43,704.0799999999999
836,13274987,2023-02-04,-93.78,610.3
6591,13274987,2023-02-05,101.16,711.4599999999999
6592,13274987,2023-02-08,1290.2,2001.66
837,13274987,2023-02-12,-117.48,1884.18
6593,13274987,2023-02-12,118.61,2002.79
112,13277127,2023-01-31,0.0,793.22
4470,13277127,2023-02-03,17.26,810.48
6233,13277127,2023-02-05,-17.93,792.5500000000001
6234,13277127,2023-02-06,-1037.3,-244.75
4472,13277127,2023-02-08,251.9,7.149999999999977
4471,13277127,2023-02-08,714.2,721.35
113,13322659,2023-01-31,0.0,690.27
1248,13322659,2023-02-01,-153.9,536.37
1249,13322659,2023-02-02,-145.27,391.09999999999997
5653,13322659,2023-02-04,123.49,514.5899999999999
1250,13322659,2023-02-05,-53.92,460.66999999999996
5654,13322659,2023-02-05,36.77,497.43999999999994
1251,13322659,2023-02-09,-106.38,391.05999999999995
1252,13322659,2023-02-09,-85.8,305.26
1253,13322659,2023-02-14,-113.46,191.79999999999995
114,13388069,2023-01-31,0.0,13.45
7413,13388069,2023-02-07,134.99,148.44
7414,13388069,2023-02-08,27.53,175.97
8569,13388069,2023-02-12,-69.99,105.98000000000002
115,13426667,2023-01-31,0.0,70.47
6137,13426667,2023-02-05,-121.7,-51.230000000000004
7888,13426667,2023-02-08,32.44,-18.790000000000006
7889,13426667,2023-02-12,1224.6,1205.81
6138,13426667,2023-02-13,-902.0,303.80999999999995
116,13459523,2023-01-31,0.0,814.31
4336,13459523,2023-02-03,-952.0,-137.69000000000005
4122,13459523,2023-02-03,135.59,-2.1000000000000227
4337,13459523,2023-02-06,-171.67,-173.76999999999998
4123,13459523,2023-02-07,57.31,-116.46000000000004
4124,13459523,2023-02-08,898.2,781.74
4338,13459523,2023-02-10,-132.35,649.39
4125,13459523,2023-02-10,166.54,815.9300000000001
4126,13459523,2023-02-13,162.92,978.85
117,13474543,2023-01-31,0.0,438.36
1501,13474543,2023-02-01,120.92,559.28
6493,13474543,2023-02-05,-107.87,451.41
1502,13474543,2023-02-06,87.33,538.74
1503,13474543,2023-02-09,264.6,803.34
1505,13474543,2023-02-14,76.83,880.1700000000001
1504,13474543,2023-02-14,159.08,1039.25
118,13537427,2023-01-31,0.0,556.98
481,13537427,2023-02-01,52.56,609.54
482,13537427,2023-02-07,164.7,774.24
483,13537427,2023-02-11,246.42,1020.66
8524,13537427,2023-02-12,-172.13,848.53
119,13551717,2023-01-31,0.0,26.95
2059,13551717,2023-02-01,-1361.0,-1334.05
2060,13551717,2023-02-05,-627.1,-1961.1499999999999
2061,13551717,2023-02-11,-42.85,-2004.0
2062,13551717,2023-02-14,-115.32,-2119.32
120,13558846,2023-01-31,0.0,598.45
760,13558846,2023-02-01,-94.06,504.39000000000004
1129,13558846,2023-02-01,50.33,554.72
1130,13558846,2023-02-04,148.08,702.8000000000001
761,13558846,2023-02-05,-148.46,554.34
762,13558846,2023-02-09,-115.1,439.24000000000007
763,13558846,2023-02-13,-112.18,327.06000000000006
121,13563384,2023-01-31,0.0,952.65
2716,13563384,2023-02-02,39.75,992.4
2717,13563384,2023-02-11,54.28,1046.68
2718,13563384,2023-02-12,70.05,1116.73
8684,13563384,2023-02-14,-860.1,256.63
122,13584908,2023-01-31,0.0,162.0
3531,13584908,2023-02-02,-75.16,86.84
3532,13584908,2023-02-05,-85.05,1.7900000000000205
3533,13584908,2023-02-10,-81.43,-79.63999999999999
8320,13584908,2023-02-10,135.21,55.56999999999999
123,13610259,2023-01-31,0.0,587.73
8084,13610259,2023-02-09,33.72,621.45
8085,13610259,2023-02-10,655.8,1277.25
8086,13610259,2023-02-11,91.03,1368.28
8534,13610259,2023-02-12,-100.74,1267.54
124,13687711,2023-01-31,0.0,757.76
2768,13687711,2023-02-02,-75.11,682.65
2769,13687711,2023-02-04,-135.11,547.54
2770,13687711,2023-02-11,-73.61,473.92999999999995
8628,13687711,2023-02-13,734.3,1208.23
2771,13687711,2023-02-14,-76.83,1131.3999999999999
125,13713704,2023-01-31,0.0,1.48
2666,13713704,2023-02-02,91.84,93.32000000000001
5765,13713704,2023-02-04,-184.38,-91.05999999999999
5766,13713704,2023-02-10,-97.03,-188.09
2667,13713704,2023-02-10,122.82,-65.27
2668,13713704,2023-02-11,78.2,12.930000000000003
5767,13713704,2023-02-13,-14.09,-1.159999999999997
126,13788234,2023-01-31,0.0,302.78
7150,13788234,2023-02-06,-100.59,202.18999999999997
7151,13788234,2023-02-07,-163.8,38.389999999999986
7152,13788234,2023-02-07,-140.37,-101.98000000000002
7153,13788234,2023-02-08,-33.64,-135.62000000000006
8249,13788234,2023-02-10,147.03,11.409999999999968
8250,13788234,2023-02-14,90.07,101.47999999999996
8251,13788234,2023-02-14,112.47,213.94999999999996
127,13945841,2023-01-31,0.0,339.81
1944,13945841,2023-02-01,473.7,813.51
1945,13945841,2023-02-14,43.02,856.53
128,13965360,2023-01-31,0.0,299.46
8405,13965360,2023-02-11,-1655.3,-1355.84
129,13997603,2023-01-31,0.0,516.79
3847,13997603,2023-02-03,34.72,551.51
3848,13997603,2023-02-07,52.55,604.06
3849,13997603,2023-02-07,788.3,1392.36
8309,13997603,2023-02-10,-155.28,1237.08
8310,13997603,2023-02-10,-69.88,1167.1999999999998
130,14000447,2023-01-31,0.0,443.94
993,14000447,2023-02-01,97.79,541.73
6994,14000447,2023-02-06,-154.42,387.31
6995,14000447,2023-02-09,-74.98,312.33000000000004
994,14000447,2023-02-10,26.87,339.20000000000005
6996,14000447,2023-02-13,-55.26,283.94
995,14000447,2023-02-13,147.67,431.61
131,14014401,2023-01-31,0.0,554.46
7222,14014401,2023-02-06,185.73,740.19
7223,14014401,2023-02-08,40.08,780.27
8197,14014401,2023-02-09,-1549.1,-768.8299999999999
7224,14014401,2023-02-10,73.16,-695.6699999999998
132,14039438,2023-01-31,0.0,94.52
2728,14039438,2023-02-02,248.7,343.21999999999997
2729,14039438,2023-02-03,117.17,460.39
2730,14039438,2023-02-05,35.3,495.68999999999994
6828,14039438,2023-02-06,-155.88,339.81
2731,14039438,2023-02-09,141.4,481.21
133,14045416,2023-01-31,0.0,265.63
1173,14045416,2023-02-01,-53.46,212.17
2870,14045416,2023-02-02,152.95,365.12
1174,14045416,2023-02-03,-89.03,276.09
2871,14045416,2023-02-03,67.35,343.43999999999994
1175,14045416,2023-02-08,-42.88,300.55999999999995
134,14052052,2023-01-31,0.0,915.74
6191,14052052,2023-02-05,-89.52,826.22
6192,14052052,2023-02-08,-192.5,633.72
6194,14052052,2023-02-09,-666.4,-32.67999999999995
6193,14052052,2023-02-09,-512.3,-544.9799999999998
8603,14052052,2023-02-12,117.55,-427.42999999999984
6195,14052052,2023-02-14,-137.73,-565.1599999999999
135,14086187,2023-01-31,0.0,340.59
2602,14086187,2023-02-02,551.2,891.79
2603,14086187,2023-02-03,166.13,1057.92
2604,14086187,2023-02-04,146.29,1204.21
6414,14086187,2023-02-05,-98.2,1106.01
2605,14086187,2023-02-06,135.77,1241.78
6415,14086187,2023-02-08,-42.56,1199.22
2606,14086187,2023-02-08,58.95,1258.17
136,14103210,2023-01-31,0.0,369.01
5330,14103210,2023-02-04,-111.88,257.13
5331,14103210,2023-02-06,-1144.5,-887.3700000000001
5332,14103210,2023-02-06,-1.14,-888.5100000000002
7763,14103210,2023-02-08,116.37,-772.1400000000001
5333,14103210,2023-02-09,-6.19,-778.3300000000002
5334,14103210,2023-02-11,-151.17,-929.5000000000002
7764,14103210,2023-02-11,130.19,-799.3100000000002
7765,14103210,2023-02-13,1406.7,607.3899999999999
137,14136082,2023-01-31,0.0,219.84
514,14136082,2023-02-01,82.18,302.02
515,14136082,2023-02-02,526.8,828.82
516,14136082,2023-02-03,89.93,918.7500000000001
517,14136082,2023-02-07,49.76,968.5100000000001
518,14136082,2023-02-09,125.63,1094.1399999999999
8473,14136082,2023-02-11,-169.33,924.8100000000001
8472,14136082,2023-02-11,-39.58,885.23
519,14136082,2023-02-12,351.6,1236.83
520,14136082,2023-02-14,140.8,1377.6299999999999
138,14144267,2023-01-31,0.0,97.69
7145,14144267,2023-02-06,44.47,142.16
7146,14144267,2023-02-08,114.12,256.28
7147,14144267,2023-02-09,89.43,345.71000000000004
139,14183437,2023-01-31,0.0,779.47
2455,14183437,2023-02-02,-95.08,684.39
2459,14183437,2023-02-02,30.01,714.4000000000001
2460,14183437,2023-02-03,99.07,813.47
2461,14183437,2023-02-10,1975.6,2789.0699999999997
2456,14183437,2023-02-11,-90.85,2698.2200000000003
2462,14183437,2023-02-11,43.17,2741.39
2463,14183437,2023-02-14,120.06,2861.45
140,14253152,2023-01-31,0.0,43.85
3946,14253152,2023-02-03,81.28,125.13
5099,14253152,2023-02-04,-111.13,14.000000000000007
3947,14253152,2023-02-06,176.53,190.53
3948,14253152,2023-02-08,215.14,405.67
5100,14253152,2023-02-09,-157.13,248.54
5101,14253152,2023-02-11,-130.43,118.10999999999999
5102,14253152,2023-02-14,-963.5,-845.39
3949,14253152,2023-02-14,100.16,-745.23
141,14337606,2023-01-31,0.0,561.8
5031,14337606,2023-02-04,-79.62,482.17999999999995
5032,14337606,2023-02-04,-53.8,428.37999999999994
5033,14337606,2023-02-06,-1792.7,-1364.3200000000002
5034,14337606,2023-02-08,-160.99,-1525.3100000000002
5035,14337606,2023-02-09,-158.61,-1683.9200000000003
5036,14337606,2023-02-11,-170.72,-1854.64
8497,14337606,2023-02-11,175.69,-1678.95
5037,14337606,2023-02-12,-132.03,-1810.9800000000002
8498,14337606,2023-02-14,76.49,-1734.49
142,14355869,2023-01-31,0.0,329.16
1846,14355869,2023-02-01,-1052.6,-723.4399999999998
4832,14355869,2023-02-03,123.39,-600.05
1847,14355869,2023-02-04,-515.6,-1115.6499999999999
1848,14355869,2023-02-12,-19.96,-1135.61
143,14397662,2023-01-31,0.0,363.51
5458,14397662,2023-02-04,61.88,425.39
5459,14397662,2023-02-08,37.69,463.08
5461,14397662,2023-02-08,54.11,517.19
5462,14397662,2023-02-08,126.11,643.3
5460,14397662,2023-02-08,1800.8,2444.1000000000004
8504,14397662,2023-02-11,-74.51,2369.59
144,14421453,2023-01-31,0.0,813.76
1525,14421453,2023-02-01,150.38,964.14
5123,14421453,2023-02-04,-183.25,780.89
1526,14421453,2023-02-04,44.06,824.95
1527,14421453,2023-02-06,67.0,891.95
1528,14421453,2023-02-08,35.51,927.46
5124,14421453,2023-02-11,-102.02,825.44
145,14448009,2023-01-31,0.0,958.46
685,14448009,2023-02-01,-107.97,850.49
684,14448009,2023-02-01,-102.39,748.1
3081,14448009,2023-02-02,122.38,870.48
3082,14448009,2023-02-02,144.05,1014.5300000000001
686,14448009,2023-02-04,-1367.4,-352.8700000000001
687,14448009,2023-02-08,-1779.2,-2132.07
689,14448009,2023-02-09,-1300.7,-3432.7700000000004
688,14448009,2023-02-09,-139.36,-3572.13
690,14448009,2023-02-14,-14.98,-3587.1100000000006
3083,14448009,2023-02-14,78.98,-3508.13
146,14505806,2023-01-31,0.0,689.25
260,14505806,2023-02-01,974.4,1663.65
261,14505806,2023-02-08,121.72,1785.37
8149,14505806,2023-02-09,-102.41,1682.96
263,14505806,2023-02-11,38.37,1721.33
262,14505806,2023-02-11,130.43,1851.76
8150,14505806,2023-02-13,-71.51,1780.25
264,14505806,2023-02-14,956.2,2736.45
147,14564252,2023-01-31,0.0,263.39
2219,14564252,2023-02-02,-133.0,130.39
2220,14564252,2023-02-14,-158.38,-27.99000000000001
148,14592080,2023-01-31,0.0,245.22
2564,14592080,2023-02-02,-113.73,131.49
2565,14592080,2023-02-02,-70.88,60.609999999999985
2828,14592080,2023-02-02,149.36,209.97
2566,14592080,2023-02-04,-213.8,-3.8300000000000125
2829,14592080,2023-02-05,99.57,95.73999999999998
2567,14592080,2023-02-06,-93.76,1.9799999999999898
2830,14592080,2023-02-07,50.0,51.97999999999999
149,14594928,2023-01-31,0.0,470.64
4008,14594928,2023-02-03,-145.32,325.32
7303,14594928,2023-02-07,123.7,449.02
7304,14594928,2023-02-10,75.71,524.73
4009,14594928,2023-02-12,-140.65,384.08
150,14600288,2023-01-31,0.0,622.77
3354,14600288,2023-02-02,-147.71,475.05999999999995
3355,14600288,2023-02-02,-140.31,334.75
2342,14600288,2023-02-02,43.55,378.29999999999995
2343,14600288,2023-02-03,88.58,466.88
2344,14600288,2023-02-05,110.92,577.8
2345,14600288,2023-02-08,93.19,670.99
3356,14600288,2023-02-13,-138.07,532.92
2346,14600288,2023-02-14,83.11,616.03
151,14648004,2023-01-31,0.0,236.67
1187,14648004,2023-02-01,-77.41,159.26
986,14648004,2023-02-01,92.2,251.45999999999998
988,14648004,2023-02-04,72.87,324.33
987,14648004,2023-02-04,100.53,424.86
1188,14648004,2023-02-05,-16.24,408.62
1189,14648004,2023-02-07,-111.26,297.36
990,14648004,2023-02-07,21.02,318.38
989,14648004,2023-02-07,114.81,433.19
1190,14648004,2023-02-08,-1330.7,-897.5100000000001
1191,14648004,2023-02-12,-1808.9,-2706.41
1192,14648004,2023-02-13,-113.24,-2819.65
152,14685853,2023-01-31,0.0,45.2
609,14685853,2023-02-01,-142.37,-97.17
